id,value
id_0,3.7049120042522796
id_1,15.581534403086117
id_2,23.448898226329728
id_3,6.202858783994493
id_4,26.22706830056646
id_5,21.279302609902047
id_6,23.398113322983786
id_7,28.942726588424378
id_8,16.17243410139051
id_9,58.60677185174405
id_10,13.225903096839499
id_11,10.49718391179867
id_12,63.7510980811056
id_13,52.487356181738036
id_14,23.983936967714964
id_15,12.06431563529718
id_16,31.08161566207554
id_17,68.96957185217106
id_18,0.2998863223417597
id_19,18.09220794634207
id_20,41.93729230742327
id_21,69.44382882161055
id_22,10.382792439603753
id_23,19.011373874119997
id_24,13.78194290586561
id_25,40.05318602072726
id_26,14.613820064312103
id_27,74.56886057865603
id_28,7.427734099330104
id_29,55.337294663781364
id_30,22.693171030156556
id_31,7.553513708220994
id_32,3.856341750639045
id_33,19.471577575316662
id_34,29.038756446799795
id_35,38.607735889171884
id_36,42.604419022798
id_37,29.34739184460257
id_38,44.47666325934294
id_39,34.183632151875315
id_40,8.513386583458148
id_41,38.636178355794435
id_42,31.38767019235503
id_43,49.864162794948285
id_44,15.628213614301986
id_45,38.21068425485389
id_46,25.282839164776487
id_47,10.553858185272125
id_48,25.017594130683225
id_49,33.399972910850245
id_50,18.831110560243438
id_51,9.746482880229161
id_52,20.456210856369626
id_53,53.40534198410349
id_54,15.56591992330188
id_55,35.253466161577194
id_56,34.125632568804754
id_57,22.431289701109332
id_58,57.90745694682559
id_59,20.746234667469384
id_60,13.060942469767468
id_61,43.16489331357666
id_62,13.045865376134696
id_63,49.837682430549066
id_64,15.199532389096849
id_65,15.388681634914132
id_66,12.000176056238105
id_67,0.538051583808519
id_68,42.31762447605744
id_69,32.9597155632536
id_70,22.23145920435569
id_71,39.212244060965766
id_72,56.684557740479455
id_73,6.125760218222266
id_74,18.305664612110473
id_75,7.263066612098528
id_76,35.91561803728988
id_77,14.059828951567711
id_78,24.17857022592789
id_79,21.298527903385736
id_80,23.586646703872987
id_81,36.817319692457836
id_82,22.22636867355378
id_83,92.60295658424356
id_84,35.31076776851687
id_85,25.924197819688516
id_86,22.47030285920878
id_87,33.373449646874356
id_88,25.038000068610042
id_89,22.294249227995273
id_90,30.77936565657461
id_91,42.56854647386982
id_92,3.705789539122642
id_93,37.30695772418674
id_94,46.597883749564446
id_95,16.333041178819204
id_96,32.63041411257636
id_97,13.082692261845102
id_98,24.489421046074998
id_99,3.5365080611538247
id_100,20.05773475662965
id_101,29.340341740872308
id_102,15.399880223634424
id_103,16.421808927671226
id_104,21.47978405336841
id_105,39.012885549606736
id_106,28.63703426931246
id_107,8.257624496345423
id_108,7.718757161616118
id_109,79.46670335681434
id_110,46.635451677270304
id_111,15.240311974247644
id_112,27.492445383059653
id_113,16.36133358552244
id_114,14.07681214568514
id_115,24.84162383349532
id_116,25.624720662212308
id_117,8.647884588976314
id_118,16.358885576164898
id_119,18.348964858517604
id_120,83.20127909312424
id_121,25.676557286323902
id_122,35.2504332050696
id_123,24.411654126798304
id_124,8.216203917803243
id_125,41.101600784334046
id_126,9.410627613899143
